id,target
1296,49.36041115158004
1298,50.05895151501474
1317,51.67460671227965
1318,49.734862412611484
1320,55.43108897960282
1323,55.01657246492337
1324,54.30185145705832
1325,56.025936884159954
1326,54.49778350174861
1332,55.39079936211875
1334,50.67240596167293
1335,53.83904886454775
1342,55.275546617342236
1343,54.275950150664166
1345,55.007175426952365
1347,53.97785996723915
1352,54.74026939706959
1354,55.65551720679338
1355,53.07820296138485
1358,57.033800194403746
1360,53.50674296187393
1364,57.54191480631811
1369,55.69024433955152
1371,50.04847327244106
1383,50.667558026465095
1384,49.17802873440133
1389,49.09715416849306
1390,50.45670249602349
1406,50.414628999688674
1409,52.02763215260208
1411,52.26876095986306
1412,50.55609619750696
1414,48.93077627809002
1426,49.242604091716565
1437,50.54695085262035
1456,53.89304316779898
1460,51.70834506216141
1461,53.11590862000325
1462,52.88599387383297
1474,49.35217665897124
1479,53.6519967423206
1485,48.71549072197959
1496,48.83879770293496
1526,54.63045085769838
1530,49.58984105406553
1534,54.68102321017347
1535,54.88170560755677
1537,54.13356277356895
1551,50.580043279047686
1553,49.732970704500794
1557,53.74077051375891
1561,49.03525467246006
1562,49.664253009977
1575,51.6419728883966
1576,51.0350755391157
1577,53.76916287125122
1581,51.17612675026441
1584,53.098427673090974
1586,52.7816746175573
1591,55.13603875483207
1597,50.34699741919975
1612,54.59567435393883
1613,54.94508346575643
1614,51.52075649620645
1617,49.078643989419085
1618,49.54486870598335
1620,54.57555623245069
1622,50.72644684652891
1634,54.492409000976785
1636,53.099369977064036
1637,53.46490821578006
1638,49.53634573472414
1655,49.17935739949583
1659,56.810652736896735
1660,50.783984686986265
1661,53.92428469971752
1673,49.54858194560452
1674,49.67761092805189
1690,50.46637867337047
1694,49.09549144905331
1695,53.420820047278596
1696,52.11481325899622
1697,49.83630200858502
1698,51.34629622966489
1699,51.19485806832921
1700,51.525239001498
1708,52.75364634008135
1709,52.628342491422536
1718,48.524158307487404
1725,53.812360981352214
1728,49.4014215858396
1729,54.85359113081162
1737,51.14872255216024
1757,51.186186787507424
1766,53.89540528343477
1770,54.78787485673215
1774,54.48165655176737
1775,52.17993989786361
1777,50.0834259718377
1778,52.86625095956268
1785,51.518852792648985
1787,52.77457977736467
1788,53.96853734121609
1809,54.84203405260616
1810,55.27370258299765
1811,55.127359506188434
1825,55.49851087675734
1826,55.398117968999415
1835,56.37031426605219
1852,51.60829000763908
1855,52.704515994819765
1858,54.069196482716016
1875,53.25966365418574
1876,52.41574683755981
1877,49.242604091716565
1882,48.58725594040715
1885,53.33191541276249
1891,53.90192572200363
1892,49.61068031201489
1896,52.596765713277954
1900,51.30817693441108
1906,51.18119391711771
1907,51.29502102284059
1908,51.12054660458339
1909,51.740485376258256
1910,51.10443503151658
1913,53.49292666713161
1923,50.405111981163635
1924,50.52867571086826
1927,49.11536073735738
1933,53.5827991536843
1934,54.16769127426771
1936,55.13603875483207
1941,48.7506322452707
1942,48.637422087169334
1943,49.49545626685302
1948,50.41951789589092
1949,49.4305467310934
1950,50.41951789589092
1955,55.84488297659374
1956,54.485536548308566
1963,55.29900265161246
1978,49.003196000592624
1987,51.21108980871957
1994,51.236928778236226
2003,54.65003805750784
2006,53.38749940381389
2008,49.82196300362973
2009,49.47228522618191
2011,50.03456854172844
2031,53.47756386962133
2037,51.315557970840864
2045,49.82492216895305
2048,51.856216926307894
2064,55.34921227042997
2071,50.81935990767108
2074,53.7618975473981
2076,53.694490187962046
2078,54.025153958465346
2079,50.150909351401516
2080,52.61206137403059
2081,55.14828609442998
2083,52.44516249839974
2097,54.77543046340469
2099,54.179738785134276
2122,48.72792237328625
2132,49.61730077969069
2133,55.53249930616975
2148,50.490225456899225
2150,49.68385252908074
2154,51.996764182949654
2167,49.37641664679989
2171,49.3529834130552
2172,50.521068962113816
2173,49.84969447568089
2177,50.81940375197669
2190,49.56986259952174
2209,54.87910579426259
2212,54.09720393772357
2225,49.27921635735093
2229,49.2566095288175
2230,49.50601446853936
2237,49.2928834326814
2243,49.26581749514541
2244,51.249894617243164
2247,54.50661658173509
2249,51.6050028170134
2250,49.16498327548334
2267,48.757045965259515
2281,50.80458078709458
2302,53.98975631506833
2306,54.10739470472365
2313,49.874936561157746
2315,49.530502073982525
2317,54.30756886512768
2345,53.70978260063086
2346,50.54366287486845
2347,50.940489859716855
2353,52.22378653359267
2357,51.19074074917288
2365,51.087464522653434
2366,51.30749422667367
2367,52.40759422133667
2368,51.35873374886605
2369,54.39278553302919
2384,50.58425030590113
2388,49.50755075160314
2397,49.59209789258918
2404,52.304336119844386
2405,53.66060875013841
2414,50.76836088154128
2415,49.53367719372661
2416,50.09260424572974
2427,55.600444119507046
2428,54.947773122655626
2431,54.858627709405745
2432,49.16204968357227
2433,51.91369674833356
2437,49.43581170436316
2439,52.606900588815506
2447,51.0150336095021
2448,49.78757473114369
2449,54.143166173359305
2450,53.50554913405735
2455,52.085206935926315
2463,50.15079516967576
2465,55.368181008874984
2466,51.117088139537636
2470,48.813253420234645
2472,51.89045697252802
2473,51.1532304750634
2474,54.458780130348266
2477,51.78143761908492
2478,49.46594589340244
2495,49.94545104892337
2496,49.36292582331457
2497,49.91941196316078
2512,54.45721735569395
2515,50.72982869616071
2517,50.74984383576368
2522,51.045313346747015
2532,54.21445948271693
2541,53.10310803892343
2545,51.51295268341358
2550,54.0880013428127
2551,53.67046127587341
2564,55.20207635213566
2565,52.03802696195103
2566,49.16341832372837
2578,49.3518778833314
2579,49.50863337802177
2580,49.37403533315055
2597,52.61388972505815
2600,55.13501820516795
2605,48.97423875092338
2611,55.80879073597723
2612,56.76080522386824
2614,49.48044686165735
2627,52.84008351911539
2628,55.00202077942
2645,49.7045423568751
2660,52.753634959870496
2662,51.32630505713732
2668,49.76627870700394
2675,50.695471521198286
2682,50.42398149929273
2683,48.69358640193782
2694,54.32836409094434
2704,52.69048719248816
2705,50.2890018757751
2706,51.10613563365982
2707,51.10613563365982
2709,55.116553038397306
2719,50.2367188311936
2720,49.43490057059327
2724,50.991503577969205
2725,55.03026669084747
2735,50.87229036707751
2743,49.175703326084495
2746,49.79029739351911
2751,49.53133129782379
2753,52.07281385269802
2760,54.37578850193881
2778,56.930888645844895
2780,49.53877571128707
2789,54.74877793323722
2790,52.40369918580444
2791,56.18920483810294
2793,51.163651596332066
2803,52.997961505256555
2804,51.12406043879693
2805,55.04384719965173
2806,54.56397702946076
2807,54.4884382297374
2810,52.59884224609934
2811,52.862321235119715
2814,49.363017279313965
2815,50.15242026097903
2827,52.11757358771717
2828,53.38724335749632
2843,49.00877132756296
2846,54.57128862691984
2849,50.47933958434358
2850,50.485264069493624
2861,55.25019141359101
2866,53.33844555422144
2867,49.298401207688194
2877,54.4828114591607
2883,49.39394818039452
2885,54.16342002523087
2898,48.911945230440445
2901,51.53836375226041
2902,50.750328223653135
2904,50.766547774976125
2906,56.91602955877513
2918,49.145675842019955
2929,50.283352897459174
2933,54.49018959539668
2936,54.93130455737023
2942,49.98974750606287
2952,53.51311975835327
2958,49.463228595320125
2963,55.365025799595806
2965,51.359440862809215
2972,51.64566824620375
2989,52.84894065756923
2995,53.66982918264957
3003,50.84924295046589
3009,54.07050249879129
3012,52.79766366568438
3018,48.6637691773042
3019,49.295561917801116
3026,49.78502240652861
3027,52.65485374975527
3030,49.55421948761741
3031,49.37072082994282
3032,49.52563922850414
3036,50.836150156012515
3040,48.993274860017216
3069,51.978900030405
3081,51.35128751836393
3094,50.13303210748069
3095,51.637897233966754
3096,52.75938555917645
3100,49.55113274944529
3110,52.41237379179208
3129,49.81175284818518
3132,50.59623695244733
3136,49.77788332309212
3137,49.61890445340462
3138,54.597480770677976
3139,55.27786107568711
3146,50.60841580865736
3147,53.54961368240154
3151,49.6221571400582
3163,51.92206773763219
3170,54.0752863399484
3171,49.24328875279738
3184,51.455554811183255
3192,55.36652939570186
3194,49.502290621617604
3195,48.49332800600003
3198,54.255252344398805
3199,55.05326715953756
3200,56.53407763413913
3201,55.04250900075172
3203,49.91875772533597
3204,50.34584987983246
3205,55.33088614900225
3214,50.55639909137316
3219,55.287036106215865
3238,51.12469169876799
3241,51.701289825649866
3242,51.03669670716785
3246,54.399562663845046
3247,49.2146743853844
3250,50.663620995691836
3252,49.198650596412996
3253,50.00041897218096
3277,48.80718371490618
3279,54.00570217200606
3281,53.42813361990293
3283,50.06063035863217
3284,49.96683783944452
3288,54.717247878572174
3290,49.06267413925841
3293,50.75074558411298
3296,53.48118932666658
3304,48.782904725594555
3313,50.662764498977666
3314,49.48275434362086
3319,52.17871584000134
3320,48.97034016322825
3321,50.11977484834575
3322,49.18812581898604
3323,54.1388937872944
3324,54.10406834311422
3327,49.195700237945736
3329,55.19700842273518
3330,55.060728408974825
3331,52.139134272585096
3334,54.570613686113745
3341,51.215909899971514
3344,53.97583485680341
3346,53.704805796277505
3347,52.75632487441454
3367,49.15970352456696
3373,53.548334836413076
3379,55.59177771679918
3380,51.09345443687298
3384,53.97984773973192
3388,50.375622998708465
3389,50.31255369368121
3392,51.38930656257111
3395,52.866019023701675
3426,55.363711712700116
3427,55.206483596174714
3428,55.192119403892235
3430,49.334009413042374
3431,49.56932431196639
3433,49.991437873520866
3434,49.50484023991476
3439,53.82940605264525
3440,55.23836264790498
3443,48.65512255690955
3444,49.00048193717109
3452,56.86795952011387
3457,53.349799500660275
3465,50.69162048073491
3474,49.882956740184234
3491,55.654995535302675
3496,53.608374692529644
3497,55.34762520292462
3498,54.296170069559295
3500,54.72454326456072
3506,49.39183384836158
3515,54.938851226548486
3516,54.73923861525107
3517,55.19668232701493
3518,55.303462293421305
3523,53.674792805954446
3526,54.76694802799959
3549,52.80740440434547
3550,50.403384307176985
3575,53.78849221881547
3577,53.14733401702354
3578,54.174535386663955
3580,49.114787860382485
3583,48.47824562396491
3586,50.29065833058075
3598,49.6559881545624
3601,52.23753346125007
3604,53.97984773973192
3608,55.027565355828735
3609,54.99195999680585
3610,54.96582164369952
3622,52.049352319780475
3623,57.21622054320333
3631,53.26041105315089
3642,50.186338575468795
3663,49.667534228327284
3665,54.37827970750562
3675,49.027743220323664
3678,51.67896376500149
3694,52.73661846402431
3695,52.97863763997091
3697,55.0826694526174
3698,54.96294775989318
3699,54.39768469750801
3703,52.09193084636261
3713,54.26425129484443
3714,52.600034083241944
3717,50.68435489367227
3720,55.34922098853244
3762,54.630532215726014
3771,52.770668347370844
3772,51.10164465162526
3773,49.40741660965412
3778,52.8018248656985
3790,50.49506864396664
3793,51.89276526801284
3795,50.84189619964361
3796,50.96042566689412
3797,50.32163557745835
3807,51.952110556160115
3812,53.31580923021342
3857,54.60493428265347
3871,53.09360372873701
3872,51.18413221029887
3876,55.45498650121531
3890,54.56170487861864
3892,50.050422027045144
3915,55.41670783130822
3932,51.81882744170991
3938,54.23511515106352
3940,51.82049357074087
3965,53.89171867402495
3973,49.98309671184938
3974,50.21691768562894
3978,50.75268563310479
3980,50.646279930049246
3991,54.81376539133052
3995,50.25488779191042
3996,52.28761756846384
4003,53.8002619107423
4017,53.96790074227351
4018,53.91817335722387
4022,52.36376571757173
4034,51.67481867614303
4046,51.00117121355166
4047,50.04175776378589
4054,50.96574955463927
4065,51.56477195854275
4067,49.20493857781077
4068,49.244876023492424
4082,55.16764711792942
4107,51.17721995140629
4108,53.82618927388755
4109,51.86135215466804
4112,55.02000582271865
4113,53.31660565325276
4114,51.222175695430394
4115,51.1376301239022
4123,53.9375032289743
4126,48.913034880006606
4131,53.169019936004446
4132,53.973771541234456
4135,54.56239115373024
4142,49.196572311336325
4143,49.67692519005283
4144,50.524217616859886
4150,49.280715500331304
4157,55.32338704503738
4162,48.415680655334256
4168,52.47598579179941
4175,49.34036803808695
4176,48.98577032750837
4177,48.34373877851286
4185,50.21851225360694
4192,50.316613544843776
4196,55.80995537070596
4199,57.12151885499479
4200,53.23664231195461
4205,53.09143695418539
4210,51.192029000640915
4211,52.7715626976511
4212,51.73135103645794
4215,53.14027600670664
4222,50.30168800733362
4223,49.80519622518889
4232,50.24723383135395
4246,50.785460068588215
4255,52.72365524491729
4261,51.45818276927478
4264,49.80311954469412
4270,48.96741553521304
4309,49.44486461083906
4310,51.45916777131011
4311,49.26969306321979
4316,53.26020524960602
4317,50.05884537478788
4318,51.82864008917895
4322,50.754708064300395
4329,56.98905141055324
4331,49.58476652532034
4335,49.13929651713855
4342,49.152465965477205
4343,49.20561294133431
4344,48.691133971050924
4358,48.68381043839469
4359,49.04431640350666
4360,48.87287746763563
4365,50.92102290002612
4367,53.70352647144733
4368,53.349012593181705
4369,49.92176562691975
4370,49.21325194050153
4371,50.67051941081131
4372,49.06961693405998
4373,51.366685663387585
4376,52.046853835370904
4380,54.85406710063813
4381,55.37256385436649
4395,52.45267216194682
4398,49.55545537048251
4401,54.40531308239503
4404,49.96184904788763
4406,50.92105258665709
4408,52.14811525340519
4410,52.25644259792849
4411,54.003337512818796
4412,55.45378243023372
4413,54.510336366713055
4414,53.28269076840291
4415,50.907794633082986
4432,49.03573623620203
4437,55.4171970189869
4438,49.64535228545845
4442,51.294665064157954
4445,54.85920201342728
4456,55.30542966700403
4457,54.77598883478669
4472,50.32584925755981
4473,49.264471165311846
4484,50.67237549703593
4496,51.97974198510172
4499,54.577297585644644
4500,51.807397227841626
4501,54.145829200507535
4503,51.59977801238087
4518,49.2584636056816
4525,54.42181541601946
4529,51.496606836452614
4535,50.122845121949034
4538,50.12188935575407
4540,49.522058116569596
4543,50.52294554281795
4544,50.05339010351577
4548,52.71498860976596
4549,52.71698957498247
4556,52.79255678196412
4558,54.52734603775437
4562,52.403779676548154
4567,54.19532398312329
4568,53.997995149506735
4569,56.14652256858345
4571,53.1205663242863
4572,51.21221242193223
4581,49.187986854049996
4582,49.60123672466679
4589,53.3639546171827
4590,54.03897331552057
4591,55.45289134865966
4593,54.65474918944019
4595,51.541936627512534
4596,49.828591639514805
4614,49.91198513160511
4620,52.916635673794765
4623,53.12203893620858
4627,54.91777405856929
4635,50.20339178876495
4636,48.48720733440868
4637,48.92546586414367
4651,49.80519622518889
4654,55.16005393084125
4658,54.85971288993997
4668,51.55252979674391
4674,52.84307857312666
4681,55.53049319562959
4682,52.4029113122845
4687,52.597704288200866
4689,54.546221968762914
4697,55.09746841843607
4703,52.167425614526024
4707,49.10731103893367
4709,50.43463067074154
4714,55.33499070055282
4715,52.878338894046735
4716,53.55531069646941
4717,49.67148978793505
4732,49.257027249279
4733,49.59129584122885
4740,54.40777013510137
4741,52.19851696823896
4744,49.95920049985615
4745,50.3711800455297
4746,49.90903315725896
4747,50.0780029466705
4753,54.46380066095631
4767,51.06300762151723
4768,51.85625366001202
4769,51.58618984093791
4772,51.6722673753338
4785,48.823515800327414
4805,48.641213716916944
4813,52.71368287612442
4814,50.917543456541715
4815,52.09023591058473
4840,49.035925844550995
4847,52.191625702685485
4861,49.85688512891709
4863,57.08101006098731
4865,54.29236737009725
4866,53.890076057572216
4867,53.09548477245844
4885,55.67442572703046
4896,50.65437264023154
4903,53.98594312455982
4904,49.05707061948269
4912,48.99009630705989
4917,54.48079519165519
4919,49.94116879057376
4924,53.22533831883281
4926,54.56526477407825
4932,54.426574607352904
4933,51.625625205232325
4936,50.34720794169473
4937,50.85848683962328
4943,52.081622683515654
4945,49.75548536950774
4949,54.14564294722617
4951,52.29700824161664
4954,50.13915607722056
4956,52.63979839356775
4958,53.49310619897658
4961,51.82864008917895
4962,52.63979839356775
4963,50.13915607722056
4965,49.751463898481234
4967,50.0507207139909
4972,52.90461335707205
4987,55.625955508373906
4989,51.52051726616362
4990,57.50461164416642
4991,57.200977354650405
5000,53.329828196961486
5004,55.121190267886135
5008,49.57285267914458
5012,50.3431132050108
5019,49.952028856780736
5033,52.66645233991193
5035,53.40804274586945
5047,54.7382468882669
5048,51.03198843534568
5066,54.41660680650301
5070,54.15243770491446
5071,49.65103771009651
5077,53.227388707544954
5079,49.08885113848086
5084,54.09353720744194
5087,49.659563429695254
5099,53.868291720777854
5102,49.06267413925841
5117,53.089947825099415
5125,49.679365480020444
5126,53.809434385098626
5139,54.87352477914767
5140,54.98841580385737
5141,56.58270333911842
5150,49.027743220323664
5156,54.01013257138902
5158,54.0288323422555
5188,54.220951744338926
5189,54.3247879845558
5199,54.88643502177037
5203,55.02687421690255
5212,53.25171172296603
5215,53.369241491483606
5218,53.810460646349284
5219,52.52976454917269
5220,54.195739907001304
5222,54.926950464314004
5223,54.005986203096406
5232,49.16410280796734
5241,52.616521648869565
5242,55.34055953512858
5244,55.30838689265287
5245,55.292692732011304
5246,55.354545680260465
5247,55.03570845088004
5253,53.261276311766004
5255,54.86666699731044
5256,49.5132727515083
5263,50.1009988733896
5264,54.39670142887317
5265,51.27672586683659
5271,55.25764766811846
5272,54.84865734114256
5282,51.335236092813375
5288,51.05986824524354
5291,49.738752411637385
5293,51.963065332915
5294,51.33142964244026
5295,52.029636843800084
5296,51.05271602980653
5299,49.31084314066505
5306,54.80237482625502
5308,53.69661746796408
5311,53.820473234506146
5318,56.19777286500679
5319,49.258417029358654
5320,49.22079171174946
5321,49.60355276158903
5324,52.84981071069676
5328,51.42844810360774
5346,49.0091003881177
5356,49.2402852709621
5361,48.868838718063905
5365,48.678676503369104
5369,54.48383005975318
5370,53.358003121069025
5373,55.25510426831228
5375,52.54646499344722
5378,53.80806059541244
5393,54.668886511214694
5398,52.89327932344474
5421,53.80806059541244
5422,52.54646499344722
5426,57.46254629338503
5427,54.80675665285583
5428,48.71913460812811
5429,48.88627449205621
5430,49.45831795973056
5431,49.114267158152686
5435,49.550929536445835
5436,49.1171489243608
5441,49.17142754372853
5447,49.81354823552276
5454,49.523703478869656
5455,49.93734789862661
5458,50.925141541687054
5471,51.583071683457646
5475,52.15749084124968
5481,56.344107364328046
5485,51.460256394741265
5494,56.06749666608996
5500,55.02307349074352
5506,52.66689533293557
5513,54.411437656816304
5515,55.02852467288819
5517,54.557582000128804
5520,54.379781417011706
5521,53.830261417389
5529,55.44600962581655
5535,50.716657550417395
5537,54.63247574427676
5538,54.02371342766971
5543,49.522908530807534
5549,51.166103367848784
5556,49.4014215858396
5557,51.28186544361476
5563,52.57313379333798
5564,50.768340616395605
5582,53.09313712824609
5587,53.601078471008016
5588,50.37429732308286
5592,52.850543869285005
5596,56.302617192976115
5600,49.10318698574983
5602,51.181597603887276
5603,50.097223743228234
5604,53.744646735827416
5606,56.793852632196334
5611,49.249652861700085
5613,53.80431780801259
5614,48.98491394212284
5617,51.40697681334876
5652,50.024791937495635
5654,49.862675626277294
5667,54.0849783990798
5673,50.2991657744524
5684,57.77054359814095
5686,52.953001641079005
5687,51.332466785323255
5692,54.135334612741254
5701,54.586479077453944
5717,50.40866727675738
5718,53.50721893845851
5720,54.90679670663014
5724,55.5165216072858
5725,55.839738056991315
5733,51.64306966432205
5742,52.65693679174835
5759,54.64048267447915
5772,54.47196708739858
5774,51.01000421200473
5776,54.05399524853283
5783,53.95418282633004
5784,54.56361953321288
5785,54.20919995358856
5790,51.336815539406416
5792,50.260866612343285
5794,48.610382252716946
5803,49.116505144583414
5804,51.489602705406554
5809,51.29835324878389
5810,53.32104350792704
5811,55.36527620817273
5816,52.19143391746231
5822,49.325784038961864
5823,50.96915760418419
5832,51.07867882462695
5838,50.50713621269065
5839,51.62986338145908
5841,51.28032201890092
5842,52.614281803035674
5843,48.759396955672365
5847,52.275225042396116
5848,53.73017817222178
5854,54.20878760704148
5855,51.50160206807591
5861,48.96285575023278
5868,48.87762046411259
5869,48.87762046411259
5872,53.792568237734486
5873,53.792568237734486
5881,49.33631695309639
5882,48.5862118580092
5885,48.59763144934077
5887,49.53414236350568
5889,48.83022114824108
5890,49.21353987371514
5896,56.155755868769845
5897,54.242760619023
5898,53.92164366633644
5906,50.161418877963825
5909,51.12406043879693
5915,54.463871264380884
5921,50.07014191468208
5922,54.737774084876776
5923,56.57611465726085
5928,53.796428269210985
5930,51.261709274151364
5937,50.96089213578199
5938,49.96784420742158
5939,50.216357424635035
5940,51.05732074341157
5947,51.195710019582485
5950,54.49517321711386
5951,54.67888704843369
5958,50.51505659910257
5959,51.07243189760588
5963,51.79996490845243
5977,55.68149658096828
5988,54.28788788870774
5989,49.1411227543741
5992,49.19433180191549
5994,54.65965454885209
5998,50.49213419383686
5999,49.191200120454376
6000,51.76221152365604
6001,52.33305116378235
6014,52.176364589552925
6015,52.39595187979314
6016,52.57714743692499
6021,51.898229259949446
6022,50.75328599610523
6025,53.23572217174913
6026,51.2932446033264
6027,49.09577609831777
6031,52.89475280198012
6040,53.70260194504917
6041,54.91039293896048
6042,49.12446350759396
6069,49.858103364683885
6071,49.94211307094369
6072,49.76465409353171
6073,51.22240720941903
6078,54.94660277440196
6081,54.602408642243226
6083,53.71499922666071
6092,52.01056762192199
6110,53.67214751774671
6117,54.83821721151724
6125,51.60230136896724
6126,52.65139117090812
6127,53.55571093677519
6128,50.89267256759637
6138,53.55642098824485
6139,53.11234990184493
6140,55.07483276697134
6148,52.93489049484849
6153,51.33939139012071
6163,52.22767694609086
6164,52.5452396580264
6165,52.34512926630441
6169,54.087290000395996
6170,52.349226310876645
6171,51.66423866961216
6172,53.35980072703602
6173,55.10053508472063
6180,54.636598161561466
6184,55.30503648372197
6191,49.36835841824933
6197,49.454225286448434
6202,49.09147422056032
6204,49.85467125321529
6208,51.85057236478647
6218,50.69742460667476
6219,54.96979883187155
6226,53.91364446721349
6227,53.31926095788299
6228,55.82472112250639
6238,48.73995505535446
6243,49.071920426764635
6254,53.86362832232083
6255,50.62313621968447
6259,57.12756687112331
6276,54.92261446200658
6283,50.521795995140195
6284,49.60003536298178
6285,49.267749225063284
6286,54.20194872958079
6296,50.028328198418485
6297,49.1710520671753
6311,54.993581989883594
6312,54.75896838016658
6320,53.18255994013958
6336,53.594014282119396
6337,49.84323097061825
6338,51.141493517765966
6341,53.481314120881834
6344,51.709392520238595
6345,51.43701387189123
6346,51.68318597204418
6347,51.344763034645695
6352,51.348107140940684
6358,49.01599660778914
6360,49.1159654548899
6361,53.52934886260462
6367,51.13269113207397
6382,53.923639350245566
6391,53.449739622419564
6397,50.07790614890768
6399,54.285703430761004
6401,53.7706247359064
6402,51.015089641073956
6403,52.561224986369744
6405,49.48970263262644
6407,54.998474008004585
6420,49.368899712832025
6424,55.31762455770837
6433,48.77276317426254
6435,49.57329059709055
6436,48.7902213669378
6443,50.730586521269636
6448,53.336302423030936
6450,55.55810776611406
6452,54.82680151633668
6453,54.60948214455217
6465,55.4618431221777
6478,54.38608571004914
6480,50.201098659681314
6482,51.072492774004765
6486,52.41092509327505
6504,51.54464184314547
6507,49.43155528217576
6522,51.909166573461206
6531,54.50334872529433
6537,53.40721653169472
6538,53.26944719624304
6539,51.832607680333794
6540,52.052428127868104
6545,53.673876398466554
6549,52.85667196354103
6563,52.99428117236028
6564,50.695245332212245
6565,49.43007189711442
6567,53.15912266991411
6568,54.1041937433989
6569,51.26621941030145
6570,54.154429124132776
6583,50.152050706862674
6584,53.54877991222305
6588,53.23818676234454
6589,55.267820239480756
6590,49.183255493155784
6594,49.593891340688636
6602,54.29575386892862
6603,54.07751213015318
6605,49.95788550169177
6609,55.62055093813422
